State,City,Station Name,latitude,longitude
Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",30.751462,76.762879
Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",30.719859,76.738637
Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",30.719859,76.738637
Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21.194815,81.31477
Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21.194815,81.31477
Chhattisgarh,Korba,"Rampur, Korba - CECB",22.368195,82.746431
Chhattisgarh,Korba,"Rampur, Korba - CECB",22.368195,82.746431
Chhattisgarh,Korba,"Rampur, Korba - CECB",22.368195,82.746431
Chhattisgarh,Korba,"Rampur, Korba - CECB",22.368195,82.746431
Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",22.348441,82.549611
Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",22.12665,83.483212
Bihar,Patna,"Samanpura, Patna - BSPCB",25.596727,85.085624
Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",25.366336,87.117468
Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",25.366336,87.117468
Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",25.366336,87.117468
Bihar,Saharsa,"Police Line, Saharsa - BSPCB",25.892357,86.590325
Bihar,Saharsa,"Police Line, Saharsa - BSPCB",25.892357,86.590325
Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",26.2271665,84.3570427
Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30.735567,76.775714
Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30.735567,76.775714
Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",30.751462,76.762879
Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",30.751462,76.762879
Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175
Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.185571,81.343175
Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",22.08815,82.13737
Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",22.118125,83.140608
Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",22.12665,83.483212
Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",26.2271665,84.3570427
Bihar,Patna,"Samanpura, Patna - BSPCB",25.596727,85.085624
Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
Delhi,Delhi,"Lodhi Road, Delhi - IITM",28.588333,77.221667
Delhi,Delhi,"Lodhi Road, Delhi - IITM",28.588333,77.221667
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",28.636429,77.201067
Delhi,Delhi,"Mundka, Delhi - DPCC",28.684678,77.076574
Delhi,Delhi,"Mundka, Delhi - DPCC",28.684678,77.076574
Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
Delhi,Delhi,"Narela, Delhi - DPCC",28.822836,77.101981
Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.1910172,83.5197009
Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.258815,81.578979
Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.258815,81.578979
Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21.219665,81.630094
Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484
Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
Delhi,Delhi,"Bawana, Delhi - DPCC",28.7762,77.051074
Delhi,Delhi,"Burari Crossing, Delhi - IMD",28.7256504,77.2011573
Delhi,Delhi,"Burari Crossing, Delhi - IMD",28.7256504,77.2011573
Delhi,Delhi,"Burari Crossing, Delhi - IMD",28.7256504,77.2011573
Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.06631475,83.33820077
Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",21.237755,81.705301
Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665
Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.73282,77.170633
Delhi,Delhi,"Sirifort, Delhi - CPCB",28.5504249,77.2159377
Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.710508,77.249485
Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156
Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526
Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.699793,77.165453
Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.107969,72.574648
Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.107969,72.574648
Delhi,Delhi,"North Campus, DU, Delhi - IMD",28.6573814,77.1585447
Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255
Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",23.04307,72.562968
Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",23.04307,72.562968
Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515
Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515
Delhi,Delhi,"R K Puram, Delhi - DPCC",28.563262,77.186937
Delhi,Delhi,"R K Puram, Delhi - DPCC",28.563262,77.186937
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
Delhi,Delhi,"Pusa, Delhi - DPCC",28.639652,77.146275
Delhi,Delhi,"Pusa, Delhi - IMD",28.63611,77.173332
Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",16.172806,75.659694
Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12.9135218,77.5950804
Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12.9135218,77.5950804
Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12.9135218,77.5950804
Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12.9135218,77.5950804
Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784
Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784
Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784
Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",12.9756843,77.5660749
Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",30.943887,76.801991
Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",30.943887,76.801991
Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",23.80569,86.44268
Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",23.80569,86.44268
Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",23.80569,86.44268
Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",23.80569,86.44268
Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23.221714,72.654328
Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",22.410802,73.097923
Gujarat,Surat,"Science Center, Surat - SMC",21.170046,72.795405
Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",22.969611,72.6435
Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",22.969611,72.6435
Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",13.029152,77.585901
Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901
Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901
Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",12.7816279,77.6299145
Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",12.7816279,77.6299145
Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",23.04307,72.562968
Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",23.04307,72.562968
Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",21.613267,73.010555
Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23.243639,72.68994
Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23.243639,72.68994
Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23.221714,72.654328
Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.163798,72.677768
Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23.243639,72.68994
Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23.243639,72.68994
Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",13.003872,77.664217
Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",13.003872,77.664217
Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",13.003872,77.664217
Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",12.7816279,77.6299145
Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",13.0246342,77.5080115
Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",12.917348,77.622813
Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",12.917348,77.622813
Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",12.917348,77.622813
Karnataka,Bidar,"Naubad, Bidar - KSPCB",17.930306,77.482194
Karnataka,Bidar,"Naubad, Bidar - KSPCB",17.930306,77.482194
Karnataka,Bidar,"Naubad, Bidar - KSPCB",17.930306,77.482194
Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15.3714823,75.1160168
Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15.3714823,75.1160168
Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",17.321993,76.822628
Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.336318,76.847397
Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.428828,77.731418
Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.428828,77.731418
Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.428828,77.731418
Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",13.328028,75.797056
Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",13.328028,75.797056
Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14.4758,75.9052
Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",15.459706,75.008381
Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",15.459706,75.008381
Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",15.459706,75.008381
Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.336318,76.847397
Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",12.415911,75.73505
Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",12.88925,74.853
Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",13.0270199,77.494094
Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",13.0270199,77.494094
Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12.921418,77.502466
Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12.921418,77.502466
Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",13.328028,75.797056
Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11.55358,76.55521
Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",14.7918,75.3896
Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",23.81748678,79.446246
Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",23.81748678,79.446246
Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",22.9682591,76.064118
Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",22.9682591,76.064118
Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",22.9682591,76.064118
Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26.203442,78.193251
Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",10.073232,76.302765
Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",10.073232,76.302765
Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11.875,75.3732
Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11.875,75.3732
Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",8.8787,76.6073
Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879
Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879
Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879
Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",10.5324,76.2159
Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376
Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",13.377516,77.099072
Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",16.802639,75.722694
Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26.259242,78.216432
Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26.259242,78.216432
Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26.259242,78.216432
Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26.200388,78.147714
Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",23.210494,77.425409
Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",23.210494,77.425409
Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",23.210494,77.425409
Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",23.210494,77.425409
Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",10.5324,76.2159
Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",23.264759,77.381568
Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",8.5637,76.8865
Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",8.5637,76.8865
Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",8.5637,76.8865
Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",16.7602,77.1428
Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",22.624758,75.675238
Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",22.624758,75.675238
Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",23.331731,75.045981
Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.142888,79.916147
Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",23.168606,79.932247
Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",23.168606,79.932247
Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",23.168606,79.932247
Madhya Pradesh,Indore,"Regional Park, Indore - IMC",22.678,75.8559
Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",22.76726,75.8871
Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",23.838586,78.759431
Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",24.10897,82.64558
Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",24.2613009,80.7231783
Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",24.2613009,80.7231783
Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",24.2613009,80.7231783
Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",22.431,75.5213
Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",22.7524,75.8872
Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",23.10844,77.511428
Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",23.10844,77.511428
Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.142888,79.916147
Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",22.7524,75.8872
Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",24.10897,82.64558
Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19.10122,74.73339
Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19.10122,74.73339
Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19.10122,74.73339
Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20.719516,77.000253
Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",20.9402359,77.7895248
Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",19.87562,75.38731
Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",19.8389439,75.244448
Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",19.8389439,75.244448
Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",19.863756,75.321188
Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16485,73.23409
Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",19.9775302,79.2337086
Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",19.9775302,79.2337086
Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",19.9775302,79.2337086
Maharashtra,Dhule,"Deopur, Dhule - MPCB",20.918946,74.776388
Maharashtra,Dhule,"Deopur, Dhule - MPCB",20.918946,74.776388
Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16485,73.23409
Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19.309073,73.057223
Maharashtra,Boisar,"Khaira, Boisar - MPCB",19.786089,72.757971
Maharashtra,Boisar,"Khaira, Boisar - MPCB",19.786089,72.757971
Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",19.9629,79.298714
Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",19.9629,79.298714
Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",19.9629,79.298714
Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",19.854616,75.905894
Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",19.854616,75.905894
Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",19.854616,75.905894
Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18.39963,76.57452
Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18.39963,76.57452
Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18.39963,76.57452
Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",16.7143745,74.2426398
Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",16.7143745,74.2426398
Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",18.1023399,73.4783687
Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923
Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923
Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923
Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",19.053536,72.84643
Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",19.23241,72.86895
Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",19.23241,72.86895
Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",19.2243333,72.8658113
Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084
Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084
Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",19.0364585,72.8954371
Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.10078,72.87462
Maharashtra,Mumbai,"Deonar, Mumbai - IITM",19.04946,72.923
Maharashtra,Mumbai,"Deonar, Mumbai - IITM",19.04946,72.923
Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",19.083694,72.920967
Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",19.083694,72.920967
Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",19.2058,72.8682
Andhra Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176
Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",13.67,79.35
Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.615387,79.40923
Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.615387,79.40923
Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.615387,79.40923
Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.615387,79.40923
Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233
Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233
Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544
Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.1875,91.744194
Assam,Guwahati,"Railway Colony, Guwahati - PCBA",26.181742,91.78063
Assam,Guwahati,"Railway Colony, Guwahati - PCBA",26.181742,91.78063
Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.349082,92.68449
Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027
Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027
Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027
Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027
Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027
Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.509717,80.612222
Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",16.554731,80.64911
Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",16.554731,80.64911
Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184
Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.5626095,84.663264
Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.5626095,84.663264
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.446912,91.439057
Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.987634,94.636574
Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889
Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889
Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",27.103358,93.679645
Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.5150833,80.5181667
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.446912,91.439057
Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348
Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348
Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348
Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",25.697189,85.2459
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",25.697189,85.2459
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25.560083,87.553265
Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25.251013,86.989001
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",25.265194,87.012947
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",25.265194,87.012947
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",25.265194,87.012947
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",25.204762,85.51496
Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",26.11442,85.39813
Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",26.11442,85.39813
Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",25.586562,85.043586
Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",25.592539,85.227158
Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",25.610369,85.132568
Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",25.610369,85.132568
Bihar,Patna,"Muradpur, Patna - BSPCB",25.619651,85.147382
Bihar,Patna,"Muradpur, Patna - BSPCB",25.619651,85.147382
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.599486,85.113666
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",26.0881305,87.93840336
Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",26.63086,84.90051
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.599486,85.113666
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.599486,85.113666
Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25.42742023,86.13886079
Bihar,Gaya,"Collectorate, Gaya - BSPCB",24.7955,84.9994
Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",25.366336,87.117468
Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",25.366336,87.117468
Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",25.0328,85.41948
Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",25.0328,85.41948
Bihar,Saharsa,"Police Line, Saharsa - BSPCB",25.892357,86.590325
Bihar,Saharsa,"Police Line, Saharsa - BSPCB",25.892357,86.590325
Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",25.859655,85.77944
